user_id,month,age,gender,education,occupation,city_tier,monthly_income,housing_rent,groceries,utilities,transport,dining_out,entertainment,healthcare,education_expense,shopping,investments,loan_emi,miscellaneous,total_expenses,monthly_savings,savings_rate,expense_ratio,investment_ratio,has_loan,credit_score,savings_risk,age_group,month_str
USR1563,2022-04-01,53,Male,Bachelor's,Self-Employed,Tier 2,43219,7723,8807,742,3972,3819,2006,3125,422,13772,5776,0,991,45379,0,0.0,105.0,13.36,0,508,High Risk,51-65,2022-04
USR1564,2023-10-01,57,Male,High School,Salaried,Tier 2,66921,18885,5997,929,7663,9173,4251,4878,1200,12328,1236,0,3833,69137,0,0.0,103.31,1.85,0,521,High Risk,51-65,2023-10
USR1565,2022-03-01,25,Female,PhD,Self-Employed,Tier 2,86436,24399,2325,1705,7075,5931,759,444,2735,12163,18186,0,2144,59680,8570,9.91,69.05,21.04,0,574,High Risk,22-30,2022-03
USR1566,2023-11-01,48,Female,Bachelor's,Salaried,Tier 2,75342,24078,9205,3356,6047,4878,828,4845,1770,8356,18098,14253,943,78559,0,0.0,104.27,24.02,1,483,High Risk,41-50,2023-11
USR1567,2022-04-01,38,Female,Bachelor's,Self-Employed,Tier 3,53313,16013,3120,1996,5343,7669,3266,4934,830,11723,5404,0,4572,59466,0,0.0,111.54,10.14,0,466,High Risk,31-40,2022-04
USR1568,2023-12-01,33,Male,Bachelor's,Self-Employed,Tier 3,46762,11219,2107,2923,3375,2621,5648,4879,1561,7800,2628,0,393,42526,1608,3.44,90.94,5.62,0,516,High Risk,31-40,2023-12
USR1569,2023-02-01,43,Male,Bachelor's,Self-Employed,Tier 2,47474,12940,8294,580,7160,3635,2111,2473,1289,7145,229,0,4474,50101,0,0.0,105.53,0.48,0,492,High Risk,41-50,2023-02
USR1570,2022-03-01,38,Female,Bachelor's,Freelancer,Tier 1,34530,9932,7193,2073,3009,6990,3962,640,972,8170,2048,0,4097,47038,0,0.0,136.22,5.93,0,457,High Risk,31-40,2022-03
USR1571,2023-09-01,31,Female,High School,Salaried,Tier 1,54140,13672,9224,919,1465,6640,3751,3745,1897,3421,9473,0,417,45151,0,0.0,83.4,17.5,0,492,High Risk,31-40,2023-09
USR1572,2024-02-01,22,Female,High School,Freelancer,Tier 2,52845,12953,10526,966,6522,738,2008,1667,2780,8666,12043,14233,3782,64841,0,0.0,122.7,22.79,1,443,High Risk,22-30,2024-02
USR1573,2022-01-01,43,Male,Master's,Salaried,Tier 1,68866,19214,4039,3999,2538,1920,2586,611,569,7744,1609,19160,4852,67232,25,0.04,97.63,2.34,1,502,High Risk,41-50,2022-01
USR1574,2024-06-01,47,Female,Bachelor's,Self-Employed,Tier 3,58418,15276,2803,1580,6824,840,2095,1013,1293,13137,8080,8454,3690,57005,0,0.0,97.58,13.83,1,497,High Risk,41-50,2024-06
USR1575,2022-04-01,39,Female,High School,Self-Employed,Tier 1,59004,16449,2766,3893,4740,8020,4130,4541,1352,14895,10259,8445,3015,72246,0,0.0,122.44,17.39,1,461,High Risk,31-40,2022-04
USR1576,2023-02-01,35,Female,Bachelor's,Salaried,Tier 1,59767,16290,5527,2500,2350,5487,1206,4878,1478,14266,4129,9065,4103,67150,0,0.0,112.35,6.91,1,464,High Risk,31-40,2023-02
USR1577,2023-06-01,50,Male,Master's,Freelancer,Tier 2,71284,20946,4306,2065,7932,4575,248,1930,1318,1378,10156,10261,4123,59082,2046,2.87,82.88,14.25,1,491,High Risk,41-50,2023-06
USR1578,2022-12-01,33,Male,High School,Self-Employed,Tier 3,63936,17810,3488,2018,1234,5912,2050,2174,121,11204,11432,13845,1985,61841,0,0.0,96.72,17.88,1,504,High Risk,31-40,2022-12
USR1579,2024-12-01,57,Female,Bachelor's,Salaried,Tier 1,61951,15732,6129,3837,2953,9424,2129,749,158,9002,12974,8647,4372,63132,0,0.0,101.91,20.94,1,481,High Risk,51-65,2024-12
USR1580,2023-04-01,56,Male,High School,Salaried,Tier 2,50379,14426,4373,3798,7456,3978,2332,2137,1201,9806,5699,2775,4894,57176,0,0.0,113.49,11.31,1,470,High Risk,51-65,2023-04
USR1581,2022-01-01,33,Male,High School,Salaried,Tier 2,60577,14532,11028,3376,3516,8853,1725,403,1679,1821,11325,9677,4033,60643,0,0.0,100.11,18.7,1,487,High Risk,31-40,2022-01
USR1582,2022-03-01,28,Female,High School,Student,Tier 1,12219,2423,5309,2535,3502,8170,5865,4646,4722,12088,921,0,1382,50642,0,0.0,414.45,7.54,0,300,High Risk,22-30,2022-03
USR1583,2024-11-01,50,Male,Master's,Freelancer,Tier 2,45747,6875,8834,1303,7127,2995,528,4614,1903,4875,2436,0,723,39777,3534,7.73,86.95,5.32,0,502,High Risk,41-50,2024-11
USR1584,2023-03-01,32,Female,High School,Salaried,Tier 2,65249,17094,7735,1577,7125,8362,2857,3788,306,9658,3055,0,3496,61998,196,0.3,95.02,4.68,0,498,High Risk,31-40,2023-03
USR1585,2023-04-01,54,Male,High School,Salaried,Tier 2,64731,17356,6834,2132,7904,8552,4729,2736,1934,11881,5807,6569,4679,75306,0,0.0,116.34,8.97,1,499,High Risk,51-65,2023-04
USR1586,2023-05-01,27,Female,Bachelor's,Self-Employed,Tier 3,57244,19715,8990,2484,6982,8823,787,306,980,9386,513,0,568,59021,0,0.0,103.1,0.9,0,491,High Risk,22-30,2023-05
USR1587,2024-10-01,36,Other,Master's,Business Owner,Tier 1,76897,17093,5983,3525,2815,2357,5568,4011,750,5505,5440,9184,4583,61374,10083,13.11,79.81,7.07,1,538,Medium Risk,31-40,2024-10
USR1588,2022-10-01,53,Male,Bachelor's,Salaried,Tier 1,53163,12165,5768,503,4503,9934,3405,2901,1061,11306,8668,10681,598,62825,0,0.0,118.17,16.3,1,441,High Risk,51-65,2022-10
USR1589,2022-11-01,32,Male,Bachelor's,Salaried,Tier 3,63857,12155,3504,3881,2813,9363,1798,4097,1896,8962,10343,19011,2351,69831,0,0.0,109.36,16.2,1,454,High Risk,31-40,2022-11
USR1590,2024-04-01,44,Male,High School,Business Owner,Tier 2,68001,11159,8793,2402,5123,1004,4051,2419,590,6136,1250,0,4080,45757,20994,30.87,67.29,1.84,0,611,Low Risk,41-50,2024-04
USR1591,2024-03-01,47,Male,Bachelor's,Salaried,Tier 2,60271,18356,4450,1102,3663,7967,2672,4136,1880,5720,4330,12760,326,63032,0,0.0,104.58,7.18,1,511,High Risk,41-50,2024-03
USR1592,2023-06-01,55,Female,Bachelor's,Salaried,Tier 3,71175,14230,4033,3660,3819,2656,3017,4290,1862,10103,10134,19916,2287,69873,0,0.0,98.17,14.24,1,505,High Risk,51-65,2023-06
USR1593,2024-06-01,55,Female,Bachelor's,Student,Tier 1,28865,7844,10002,2867,7686,9953,4807,1157,345,14097,2298,0,3343,62101,0,0.0,215.14,7.96,0,410,High Risk,51-65,2024-06
USR1594,2023-01-01,50,Male,Bachelor's,Self-Employed,Tier 2,67025,19273,11891,1898,7515,8984,1608,2775,1275,3527,7003,6141,1970,66857,0,0.0,99.75,10.45,1,508,High Risk,41-50,2023-01
USR1595,2023-04-01,25,Male,Bachelor's,Salaried,Tier 1,55075,13451,8019,1000,3961,5423,5707,2567,1366,3624,9814,6647,4253,56018,0,0.0,101.71,17.82,1,471,High Risk,22-30,2023-04
USR1596,2022-02-01,38,Male,High School,Salaried,Tier 1,52254,16996,3307,2185,6007,9751,1211,1260,148,2253,121,0,446,43564,8569,16.4,83.37,0.23,0,586,Medium Risk,31-40,2022-02
USR1597,2023-08-01,56,Female,Bachelor's,Salaried,Tier 1,69071,16491,2975,3805,7569,6054,5768,2746,1039,13628,4772,14591,3518,78184,0,0.0,113.19,6.91,1,526,High Risk,51-65,2023-08
USR1598,2022-12-01,34,Male,High School,Salaried,Tier 3,58584,12125,6939,3908,5714,6238,4859,3936,1390,10513,2085,2996,2281,60899,0,0.0,103.95,3.56,1,497,High Risk,31-40,2022-12
USR1599,2024-05-01,62,Female,Master's,Business Owner,Tier 1,99259,32676,5733,3118,929,3295,4598,3966,834,8686,3166,26139,2257,92231,3862,3.89,92.92,3.19,1,536,High Risk,51-65,2024-05
USR1600,2022-08-01,60,Female,PhD,Salaried,Tier 2,80364,25902,10551,684,7438,9893,4244,1872,1856,5599,19268,5547,3189,76775,0,0.0,95.53,23.98,1,516,High Risk,51-65,2022-08
USR1601,2023-08-01,36,Female,PhD,Freelancer,Tier 3,76784,14036,4223,3103,3488,7400,1529,601,780,4835,7228,21128,3797,64920,4636,6.04,84.55,9.41,1,522,High Risk,31-40,2023-08
USR1602,2024-11-01,50,Male,Master's,Business Owner,Tier 2,91320,14172,2484,3751,4296,2660,2804,801,117,3785,12033,26241,539,61650,17637,19.31,67.51,13.18,1,548,Medium Risk,41-50,2024-11
USR1603,2024-07-01,50,Female,Bachelor's,Salaried,Tier 2,71497,12011,3428,3647,5656,7833,2223,3199,703,14427,13116,21272,2928,77327,0,0.0,108.15,18.34,1,474,High Risk,41-50,2024-07
USR1604,2023-04-01,32,Male,Master's,Salaried,Tier 2,67411,13974,4080,3440,6012,8171,4707,4513,316,9052,799,0,1791,56056,10556,15.66,83.16,1.19,0,553,Medium Risk,31-40,2023-04
USR1605,2023-11-01,53,Male,Bachelor's,Self-Employed,Tier 1,56114,19328,2695,1795,2096,6721,5945,4481,287,12127,3381,0,3361,58836,0,0.0,104.85,6.03,0,490,High Risk,51-65,2023-11
USR1606,2024-10-01,23,Female,Bachelor's,Business Owner,Tier 2,87287,22843,8300,554,3862,9410,3385,3652,6126,9425,18158,0,1508,69065,64,0.07,79.12,20.8,0,583,High Risk,22-30,2024-10
USR1607,2024-08-01,35,Female,Bachelor's,Business Owner,Tier 2,92903,20870,6660,2224,6493,9569,4803,3834,1374,1351,20020,9367,4829,71374,1509,1.62,76.83,21.55,1,551,High Risk,31-40,2024-08
USR1608,2023-05-01,41,Male,Bachelor's,Salaried,Tier 3,68833,22559,2201,3410,2850,3767,4351,487,296,1359,6417,0,3538,44818,17598,25.57,65.11,9.32,0,621,Low Risk,41-50,2023-05
USR1609,2023-12-01,43,Male,Master's,Freelancer,Tier 3,54334,13074,11390,2370,2279,4997,2793,287,1217,13488,5091,7017,2898,61810,0,0.0,113.76,9.37,1,483,High Risk,41-50,2023-12
USR1610,2024-11-01,32,Male,Bachelor's,Self-Employed,Tier 3,67018,14278,11459,576,4488,7476,3541,2405,1415,1850,12681,8826,3323,59637,0,0.0,88.99,18.92,1,454,High Risk,31-40,2024-11
USR1611,2023-11-01,48,Male,Bachelor's,Business Owner,Tier 3,62464,21128,10265,2843,2948,8755,395,3167,442,12776,4607,17453,2497,82669,0,0.0,132.35,7.38,1,480,High Risk,41-50,2023-11
USR1612,2022-08-01,24,Male,PhD,Salaried,Tier 2,65622,20992,10287,3790,3370,3199,1990,4450,7114,11575,1920,0,2253,69020,0,0.0,105.18,2.93,0,531,High Risk,22-30,2022-08
USR1613,2023-11-01,38,Male,High School,Self-Employed,Tier 2,53453,17037,5477,3848,6987,6044,5976,3734,900,12239,3441,0,1709,63951,0,0.0,119.64,6.44,0,448,High Risk,31-40,2023-11
USR1614,2023-09-01,49,Male,Bachelor's,Business Owner,Tier 3,80112,20224,4202,2101,3410,872,1306,419,300,5418,7757,0,4007,42259,30096,37.57,52.75,9.68,0,681,Low Risk,41-50,2023-09
USR1615,2023-07-01,50,Female,PhD,Salaried,Tier 2,81844,25198,9490,2171,5113,4527,2989,1682,897,6230,1068,0,212,58509,22267,27.21,71.49,1.3,0,599,Low Risk,41-50,2023-07
USR1616,2024-07-01,42,Female,Bachelor's,Self-Employed,Tier 3,56515,10504,10449,3293,5996,8997,2384,3438,425,12884,6763,11975,4234,74579,0,0.0,131.96,11.97,1,421,High Risk,41-50,2024-07
USR1617,2022-07-01,37,Female,Bachelor's,Salaried,Tier 2,67567,17881,8317,2234,4760,3014,738,521,249,826,12500,14685,1780,55005,62,0.09,81.41,18.5,1,523,High Risk,31-40,2022-07
USR1618,2023-12-01,58,Male,Bachelor's,Salaried,Tier 2,56484,19586,6425,3837,7680,1431,4984,2938,1957,2620,7254,0,3633,55091,0,0.0,97.53,12.84,0,487,High Risk,51-65,2023-12
USR1619,2022-08-01,41,Female,Bachelor's,Salaried,Tier 2,67563,14066,7350,3447,2572,7971,918,2036,1766,1493,1214,5422,4833,51874,14475,21.42,76.78,1.8,1,549,Low Risk,41-50,2022-08
USR1620,2023-01-01,27,Female,Master's,Student,Tier 3,37955,11723,4806,2590,4307,2490,4195,2759,4673,5875,4176,6852,2251,52521,0,0.0,138.38,11.0,1,458,High Risk,22-30,2023-01
USR1621,2022-03-01,40,Female,Bachelor's,Salaried,Tier 1,72764,18052,9163,1884,5742,4156,505,1768,685,2266,12895,0,4076,48297,11572,15.9,66.37,17.72,0,581,Medium Risk,31-40,2022-03
USR1622,2024-10-01,26,Female,Bachelor's,Self-Employed,Tier 2,72108,11390,2185,1751,4724,7290,5630,2522,6268,13781,1047,15072,2023,72636,0,0.0,100.73,1.45,1,488,High Risk,22-30,2024-10
USR1623,2023-01-01,24,Female,High School,Freelancer,Tier 2,41952,12694,10070,2774,3364,9053,587,4920,5331,13120,627,0,3630,65543,0,0.0,156.23,1.49,0,459,High Risk,22-30,2023-01
USR1624,2024-08-01,22,Female,High School,Salaried,Tier 1,57191,10506,10334,1586,6253,5883,924,3163,5029,9872,5298,3104,2940,59594,0,0.0,104.2,9.26,1,482,High Risk,22-30,2024-08
USR1625,2024-11-01,59,Male,PhD,Self-Employed,Tier 3,57814,15973,9050,670,4118,1215,5210,552,1639,2464,2817,3764,1988,46643,8354,14.45,80.68,4.87,1,526,Medium Risk,51-65,2024-11
USR1626,2023-09-01,36,Female,Bachelor's,Freelancer,Tier 2,43748,7311,10831,3510,1517,9234,2796,1228,800,7101,10223,0,2152,46480,0,0.0,106.24,23.37,0,492,High Risk,31-40,2023-09
USR1627,2022-01-01,55,Female,Bachelor's,Business Owner,Tier 2,78455,26625,4074,3309,5190,2047,2635,4770,243,3281,11402,10654,2904,65732,1321,1.68,83.78,14.53,1,501,High Risk,51-65,2022-01
USR1628,2022-02-01,56,Female,High School,Self-Employed,Tier 1,56402,11751,9654,3397,1832,8492,2540,2209,1823,7519,4051,0,1151,50368,1983,3.52,89.3,7.18,0,529,High Risk,51-65,2022-02
USR1629,2024-02-01,46,Female,Master's,Freelancer,Tier 2,50111,9786,2201,2854,2983,1151,378,1127,366,3405,8829,7843,4923,37017,4265,8.51,73.87,17.62,1,514,High Risk,41-50,2024-02
USR1630,2022-03-01,45,Male,PhD,Salaried,Tier 2,83370,14658,7710,2273,681,1550,2103,229,1808,8790,7814,7891,3620,51313,24243,29.08,61.55,9.37,1,647,Low Risk,41-50,2022-03
USR1631,2023-12-01,33,Male,Bachelor's,Student,Tier 2,22987,7797,5165,3115,6207,5242,1904,2740,119,11471,759,5627,3227,52614,0,0.0,228.89,3.3,1,370,High Risk,31-40,2023-12
USR1632,2024-02-01,39,Female,High School,Salaried,Tier 1,53582,15666,4102,3539,7259,5544,3583,4019,849,743,3177,0,3301,48605,1800,3.36,90.71,5.93,0,514,High Risk,31-40,2024-02
USR1633,2022-08-01,36,Female,Bachelor's,Freelancer,Tier 3,49991,14913,11102,2581,5339,5556,4375,694,1463,4537,8032,0,4160,54720,0,0.0,109.46,16.07,0,500,High Risk,31-40,2022-08
USR1634,2022-08-01,37,Female,Master's,Salaried,Tier 2,66870,16709,3571,1326,2338,9494,4742,4683,1794,8438,867,11891,3788,68774,0,0.0,102.85,1.3,1,504,High Risk,31-40,2022-08
USR1635,2023-06-01,48,Male,Bachelor's,Student,Tier 2,19567,4792,7125,2165,6686,7761,5061,1072,1527,10192,1333,5642,4045,56068,0,0.0,286.54,6.81,1,324,High Risk,41-50,2023-06
USR1636,2023-06-01,29,Male,Master's,Freelancer,Tier 2,41361,7114,8697,629,2951,2180,5384,1034,351,14252,2153,7605,1347,51544,0,0.0,124.62,5.21,1,451,High Risk,22-30,2023-06
USR1637,2022-12-01,46,Female,Bachelor's,Freelancer,Tier 2,46016,12054,7169,1917,2452,4022,5691,3524,432,5994,2313,0,3717,46972,0,0.0,102.08,5.03,0,444,High Risk,41-50,2022-12
USR1638,2024-12-01,38,Female,Master's,Salaried,Tier 2,66160,13191,4159,1674,5200,2557,4865,829,182,3209,11292,5658,3258,44782,10086,15.24,67.69,17.07,1,542,Medium Risk,31-40,2024-12
USR1639,2022-02-01,50,Female,Bachelor's,Salaried,Tier 2,58872,20336,3329,3202,7299,3221,295,3186,1484,11745,12154,15633,1617,71347,0,0.0,121.19,20.64,1,489,High Risk,41-50,2022-02
USR1640,2023-08-01,29,Male,High School,Self-Employed,Tier 2,51334,15878,5613,3177,6385,5321,5852,229,5291,13154,9187,0,4109,65009,0,0.0,126.64,17.9,0,473,High Risk,22-30,2023-08
USR1641,2022-03-01,36,Female,Bachelor's,Freelancer,Tier 2,53269,12390,10652,1907,6209,3063,1483,3982,1141,11918,8599,2965,4945,60655,0,0.0,113.87,16.14,1,469,High Risk,31-40,2022-03
USR1642,2024-10-01,48,Male,Bachelor's,Salaried,Tier 2,64857,11691,10998,1540,762,702,447,1006,30,8201,14859,0,3889,39266,10732,16.55,60.54,22.91,0,573,Medium Risk,41-50,2024-10
USR1643,2022-06-01,28,Female,PhD,Student,Tier 1,44963,13806,5699,1093,6713,1441,1181,2168,3122,14269,656,0,2972,52464,0,0.0,116.68,1.46,0,469,High Risk,22-30,2022-06
USR1644,2022-10-01,24,Male,Master's,Business Owner,Tier 2,91604,15976,8027,1537,1160,1088,4563,3668,4876,8295,3835,0,3028,52218,35551,38.81,57.0,4.19,0,698,Low Risk,22-30,2022-10
USR1645,2023-12-01,50,Male,Master's,Salaried,Tier 1,67639,12707,4273,2628,1815,9262,5959,3780,527,14948,7007,19516,2369,77784,0,0.0,115.0,10.36,1,459,High Risk,41-50,2023-12
USR1646,2023-06-01,45,Female,Bachelor's,Business Owner,Tier 1,76297,14672,10250,3778,7881,8887,1765,2160,1296,7588,7104,6504,2449,67230,1963,2.57,88.12,9.31,1,515,High Risk,41-50,2023-06
USR1647,2024-09-01,24,Female,High School,Self-Employed,Tier 3,50502,13200,6823,703,3419,9109,2341,4539,932,1547,5278,11111,4058,57782,0,0.0,114.42,10.45,1,469,High Risk,22-30,2024-09
USR1648,2022-07-01,41,Male,Master's,Self-Employed,Tier 2,67590,20777,11347,3950,5417,2142,935,420,1408,4878,3488,0,1825,53099,11003,16.28,78.56,5.16,0,560,Medium Risk,41-50,2022-07
USR1649,2024-05-01,36,Female,Bachelor's,Salaried,Tier 2,74182,15790,9075,2307,2694,1865,3587,1543,1903,10007,2772,0,2949,51720,19690,26.54,69.72,3.74,0,622,Low Risk,31-40,2024-05
USR1650,2023-07-01,46,Male,Bachelor's,Self-Employed,Tier 2,65529,10939,2497,2067,2572,8056,2859,4826,101,10078,8341,16043,2805,62843,0,0.0,95.9,12.73,1,468,High Risk,41-50,2023-07
USR1651,2024-01-01,51,Male,Bachelor's,Freelancer,Tier 3,43668,10607,8959,522,5942,508,648,2462,1095,7044,10131,6303,2047,46137,0,0.0,105.65,23.2,1,471,High Risk,51-65,2024-01
USR1652,2023-05-01,35,Male,High School,Salaried,Tier 2,54183,16234,8210,3161,2519,1031,2035,2614,1728,7211,5309,2805,778,48326,548,1.01,89.19,9.8,1,456,High Risk,31-40,2023-05
USR1653,2022-03-01,28,Male,Bachelor's,Self-Employed,Tier 3,61368,11925,9126,3733,7776,1535,4915,2361,860,7721,665,0,1336,51288,9415,15.34,83.57,1.08,0,558,Medium Risk,22-30,2022-03
USR1654,2023-12-01,38,Female,Bachelor's,Freelancer,Tier 2,56543,10968,5976,2133,3240,2117,813,4320,622,12612,9982,6051,3610,52462,0,0.0,92.78,17.65,1,475,High Risk,31-40,2023-12
USR1655,2023-06-01,41,Male,High School,Freelancer,Tier 3,47511,16127,8420,2691,6894,7222,1633,3181,804,10429,3457,10491,3333,71225,0,0.0,149.91,7.28,1,464,High Risk,41-50,2023-06
USR1656,2024-02-01,57,Female,PhD,Salaried,Tier 3,76488,26069,3607,603,7125,4216,5828,1057,407,9113,4686,7542,2474,68041,3761,4.92,88.96,6.13,1,519,High Risk,51-65,2024-02
USR1657,2023-09-01,30,Female,Bachelor's,Business Owner,Tier 3,69967,24355,10912,1905,7358,6575,1076,972,1370,7492,5671,18230,2421,82666,0,0.0,118.15,8.11,1,499,High Risk,22-30,2023-09
USR1658,2022-11-01,59,Male,High School,Self-Employed,Tier 1,40008,12463,3274,1978,1315,1576,2775,2692,1875,8562,7239,4671,1357,42538,0,0.0,106.32,18.09,1,467,High Risk,51-65,2022-11
USR1659,2023-05-01,43,Female,Bachelor's,Salaried,Tier 1,65181,12230,2690,3988,5277,8103,1333,219,1390,4301,13342,9663,4058,53252,0,0.0,81.7,20.47,1,505,High Risk,41-50,2023-05
USR1660,2023-09-01,23,Male,Master's,Salaried,Tier 1,72737,13994,6023,2871,6818,4515,5070,1005,2596,5862,10693,9056,1849,59659,2385,3.28,82.02,14.7,1,504,High Risk,22-30,2023-09
USR1661,2022-04-01,45,Female,Bachelor's,Self-Employed,Tier 1,47210,10293,9247,1694,3918,7629,871,1580,788,5973,3806,9960,4864,56817,0,0.0,120.35,8.06,1,477,High Risk,41-50,2022-04
USR1662,2024-08-01,29,Male,Bachelor's,Business Owner,Tier 3,80356,17166,5437,1075,5789,3462,1830,2375,7121,10103,6237,0,4572,58930,15189,18.9,73.34,7.76,0,593,Medium Risk,22-30,2024-08
USR1663,2023-06-01,32,Male,High School,Salaried,Tier 1,60049,20495,4355,2106,4597,5340,3518,2605,548,11941,1866,10179,1786,67470,0,0.0,112.36,3.11,1,439,High Risk,31-40,2023-06
USR1664,2024-04-01,34,Male,High School,Freelancer,Tier 1,30790,9477,7581,773,4217,1412,560,3563,290,5070,7184,4113,2158,39214,0,0.0,127.36,23.33,1,432,High Risk,31-40,2024-04
USR1665,2024-12-01,38,Male,Bachelor's,Salaried,Tier 1,71839,21178,2749,951,5234,4649,2592,3626,421,2952,11460,0,2523,46875,13504,18.8,65.25,15.95,0,604,Medium Risk,31-40,2024-12
USR1666,2024-02-01,29,Male,Master's,Self-Employed,Tier 1,59979,11227,5051,3428,4129,4570,4101,1080,6943,2583,404,4099,433,47644,11931,19.89,79.43,0.67,1,517,Medium Risk,22-30,2024-02
USR1667,2023-12-01,42,Female,Master's,Student,Tier 1,40060,13296,9763,624,3253,6199,997,3308,654,13145,6633,10312,1465,63016,0,0.0,157.3,16.56,1,413,High Risk,41-50,2023-12
USR1668,2022-10-01,39,Female,High School,Freelancer,Tier 3,35732,11276,5564,3954,7005,6422,1983,1533,113,13345,3994,3284,231,54710,0,0.0,153.11,11.18,1,404,High Risk,31-40,2022-10
USR1669,2022-08-01,51,Female,Bachelor's,Salaried,Tier 2,54786,10010,7758,2864,3867,9035,266,1884,1261,12370,13320,3952,3638,56905,0,0.0,103.87,24.31,1,488,High Risk,51-65,2022-08
USR1670,2022-02-01,39,Female,PhD,Self-Employed,Tier 1,66334,21507,3704,2366,7213,9884,3234,3164,1961,10042,13583,6671,1571,71317,0,0.0,107.51,20.48,1,516,High Risk,31-40,2022-02
USR1671,2024-11-01,52,Male,Bachelor's,Salaried,Tier 2,62238,12724,8074,2654,5185,5780,5877,1805,1117,5663,2665,4709,959,54547,5026,8.08,87.64,4.28,1,508,High Risk,51-65,2024-11
USR1672,2023-09-01,59,Male,Master's,Salaried,Tier 2,66892,11115,4377,2183,701,9394,2290,2757,259,11059,12042,12057,3403,59595,0,0.0,89.09,18.0,1,502,High Risk,51-65,2023-09
USR1673,2024-03-01,53,Male,High School,Freelancer,Tier 1,38271,10768,10019,1406,1504,2398,2476,643,1130,5333,4645,11368,1994,49039,0,0.0,128.14,12.14,1,454,High Risk,51-65,2024-03
USR1674,2023-11-01,32,Male,PhD,Freelancer,Tier 2,64671,18157,7274,929,1812,7055,3715,2242,243,7301,3024,3788,961,53477,8170,12.63,82.69,4.68,1,562,Medium Risk,31-40,2023-11
USR1675,2024-08-01,46,Female,Master's,Salaried,Tier 2,68630,11597,5231,3251,2525,8890,433,978,422,3840,11988,11343,4560,53070,3572,5.2,77.33,17.47,1,502,High Risk,41-50,2024-08
USR1676,2024-02-01,54,Female,PhD,Student,Tier 2,36471,7796,8409,3908,3633,3732,1422,3359,334,11264,4990,5343,4280,53480,0,0.0,146.64,13.68,1,428,High Risk,51-65,2024-02
USR1677,2022-07-01,59,Male,Master's,Self-Employed,Tier 2,49326,17193,4215,3519,4073,3322,2744,1946,1046,12812,374,0,481,51351,0,0.0,104.11,0.76,0,490,High Risk,51-65,2022-07
USR1678,2024-09-01,62,Male,Bachelor's,Salaried,Tier 1,66133,18893,8288,861,6399,4984,1255,4140,1896,4344,10690,8793,4271,64124,0,0.0,96.96,16.16,1,489,High Risk,51-65,2024-09
USR1679,2023-05-01,29,Female,PhD,Self-Employed,Tier 3,69286,20509,8329,1295,4721,9165,5268,620,3013,1139,10998,0,4103,58162,126,0.18,83.94,15.87,0,577,High Risk,22-30,2023-05
USR1680,2022-08-01,32,Female,Bachelor's,Self-Employed,Tier 3,68882,13265,2885,931,7635,6000,4754,2051,1163,10266,2481,3770,4825,57545,8856,12.86,83.54,3.6,1,536,Medium Risk,31-40,2022-08
USR1681,2023-05-01,43,Male,Bachelor's,Self-Employed,Tier 3,48483,8036,2864,3222,6692,2154,3547,2308,1489,11920,4229,11816,4255,58303,0,0.0,120.25,8.72,1,441,High Risk,41-50,2023-05
USR1682,2023-06-01,45,Female,Master's,Self-Employed,Tier 1,48533,9967,8917,2043,4171,1091,1369,4874,453,13996,7108,5495,1015,53391,0,0.0,110.01,14.65,1,440,High Risk,41-50,2023-06
USR1683,2024-12-01,62,Female,Master's,Self-Employed,Tier 3,67944,13573,5054,1358,5441,2348,5676,4196,1407,12961,2357,9907,4759,66680,0,0.0,98.14,3.47,1,513,High Risk,51-65,2024-12
USR1684,2023-11-01,38,Male,PhD,Salaried,Tier 3,79772,15707,10977,1929,2296,5691,4301,1558,593,8596,17005,0,1670,53318,9449,11.85,66.84,21.32,0,564,Medium Risk,31-40,2023-11
USR1685,2022-12-01,33,Male,Bachelor's,Business Owner,Tier 3,71932,13562,10648,3561,4774,3541,693,4110,1400,8651,494,0,3487,54427,17011,23.65,75.66,0.69,0,618,Low Risk,31-40,2022-12
USR1686,2023-11-01,53,Female,Master's,Self-Employed,Tier 1,50762,13449,10536,3948,2104,667,3379,2826,1009,14205,1305,3725,4459,60307,0,0.0,118.8,2.57,1,447,High Risk,51-65,2023-11
USR1687,2024-09-01,36,Female,Master's,Salaried,Tier 2,82299,17745,2553,3723,2402,4879,4043,2887,1461,8877,2388,6467,2785,57822,22089,26.84,70.26,2.9,1,572,Low Risk,31-40,2024-09
